,aggregate_1,aggregate_2,aggregate_3,aggregate_4,aggregate_5,aggregate_6,aggregate_7,aggregate_8,aggregate_9,aggregate_10,aggregate_11,aggregate_12,fraction_1,fraction_2,fraction_3,fraction_4,fraction_5,fraction_6,fraction_7,fraction_8,fraction_9,fraction_10,fraction_11,fraction_12,fraction_13,fraction_14,fraction_15,fraction_16,fraction_17,fraction_18,fraction_19,fraction_20,fraction_21,fraction_22,fraction_23,fraction_24,hvac_1,hvac_2,hvac_3,hvac_4,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,hvac_10,hvac_11,hvac_12,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,wm_1,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9,wm_10,wm_11,wm_12,furnace_1,furnace_2,furnace_3,furnace_4,furnace_5,furnace_6,furnace_7,furnace_8,furnace_9,furnace_10,furnace_11,furnace_12,dw_1,dw_2,dw_3,dw_4,dw_5,dw_6,dw_7,dw_8,dw_9,dw_10,dw_11,dw_12,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_8,dr_9,dr_10,dr_11,dr_12,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,mins_hvac,autocorr,max_seasonal_12,stdev_seasonal_12,max_trend_12,stdev_trend_12,max_seasonal_daily,stdev_seasonal_daily,max_trend_daily,stdev_trend_daily,max_seasonal_weekly,stdev_seasonal_weekly,max_trend_weekly,stdev_trend_weekly,disag_fridge,cluster_small,cluster_big,lt_500,bet_500_1000,gt_1000,temperature_corr,daily_usage_1,daily_usage_2,daily_usage_3,daily_usage_4,daily_usage_5,daily_usage_6,daily_usage_7,seasonal_energy_5,seasonal_energy_6,seasonal_energy_7,seasonal_energy_8,seasonal_energy_9,seasonal_energy_10,fft_1,fft_2,fft_3,fft_4,fft_5,area,num_rooms,total_occupants
5785,729.420532227,659.823486328,723.114624023,841.320861816,968.274169922,1387.66882324,1415.7364502,1504.38574219,1298.97766113,630.302978516,464.120025635,650.923828125,0.824233293533,0.72953081131,0.610214352608,0.316811293364,0.157174840569,0.0789929777384,0.0455456078053,0.0133845619857,0.0,0.01984629035,0.189051419497,0.299447983503,0.350448071957,0.372240334749,0.353454321623,0.383803009987,0.492496818304,0.631623864174,0.724379718304,0.821648359299,0.939097344875,1.0,0.997939407825,0.991691708565,0.0674559995532,0.100385002792,4.83862495422,60.2408447266,231.598861694,645.109008789,677.549316406,796.569946289,580.78692627,158.272155762,6.64876794815,0.0738140046597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9470844269,36.9592933655,33.9835090637,44.2663536072,28.3887767792,35.1723556519,23.0504016876,28.9403247833,26.0695171356,30.4391975403,38.6856765747,26.0937767029,,,,,,,,,,,,,83054.0,0.500853997155,24.8209191376,9.74534815378,5524.972229,737.240613313,629.820210399,339.709013609,3134.68507099,535.168965006,1197.53595518,373.283562804,2335.75134123,492.888439731,1894588.0,113.010441211,1682.28708711,0.754610333999,0.0896660005709,0.15572366543,1.17558439384,1171.39794922,1184.38745117,1228.46276855,1325.25097656,1281.35339355,1416.34399414,1228.59277344,1760053.09634,1787083.08035,1828937.1086,1736477.52711,1801237.26249,1768865.37488,173.826064447,46.7355529685,9.1031651218,6.32459417985,8.80291399982,1900.0,11.0,2.0
5814,260.872894287,227.45753479,242.834564209,301.624206543,478.463195801,828.075439453,893.606872559,861.479858398,708.491577148,376.147247314,244.769897461,313.819122314,0.730852484703,0.707650840282,1.0,0.844985246658,0.48889952898,0.274465978146,0.174675881863,0.100904345512,0.0761344730854,0.0551536828279,0.0952324345708,0.126038193703,0.351517051458,0.150838658214,0.0236250106245,0.0,0.0181844420731,0.103184252977,0.165969029069,0.279414564371,0.358285397291,0.408008486032,0.530701220036,0.684045374393,0.0109310001135,0.350710004568,15.5904960632,53.2212715149,199.986572266,490.392944336,524.546081543,519.302124023,369.842895508,100.375022888,4.71770429611,0.0124099999666,,,,,,,,,,,,,,,,,,,,,,,,,30.7331619263,12.4803123474,14.6609869003,20.0029659271,56.3681755066,121.630187988,128.617126465,129.547790527,96.5736694336,30.1206512451,22.9457836151,43.7770080566,,,,,,,,,,,,,28.3433189392,28.6287822723,15.9437389374,30.509305954,17.1064548492,24.5646095276,23.3393516541,27.1921806335,37.9241790771,35.141330719,32.8888626099,39.2723312378,42.6346740723,43.4625587463,38.7365913391,40.7992362976,40.7790908813,31.2785396576,34.9829750061,28.0884208679,32.1334342957,35.0019454956,30.3365859985,36.001953125,79094.0,0.451348407531,48.4959398427,33.4924567886,3571.32226562,569.332420494,831.053517595,259.220198891,2026.02291854,395.220576513,1176.52438962,287.493512816,1471.73264268,366.756318627,1903274.0,101.485690907,1525.88126443,0.770967741935,0.0839280616614,0.145104196403,0.734537361366,691.694335938,641.98260498,622.727844238,627.963317871,612.204101562,651.278808594,648.171691895,1299308.94698,1344505.21191,1338140.59187,1303378.03073,1338411.21446,1298705.87344,127.984785558,56.0525815083,33.1383801145,8.11396252394,20.7110363659,1060.0,6.0,2.0
5817,864.029174805,647.069152832,717.279724121,809.737487793,1076.29431152,1539.1315918,1510.59094238,1709.05908203,1519.19726562,1115.41101074,831.672668457,917.783752441,0.822968184948,0.880426943302,0.959674835205,1.0,0.626132547855,0.293862909079,0.101964130998,0.0438155010343,0.0106252171099,0.0,0.038843460381,0.11319360882,0.269764721394,0.300789922476,0.232529327273,0.191519707441,0.184570148587,0.246147081256,0.336327940226,0.338846832514,0.318109154701,0.394884765148,0.609266579151,0.83396935463,0.0109310001135,0.350710004568,15.5904960632,53.2212715149,199.986572266,490.392944336,524.546081543,519.302124023,369.842895508,100.375022888,4.71770429611,0.0124099999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405721964253,46.3506993589,25.7495872136,7033.8971049,1036.37413546,1360.90898588,620.915983511,3344.78923639,580.958815091,1804.42742834,718.247506473,2603.57902336,500.610820816,2312978.0,108.759066148,1910.75734599,0.603654010848,0.128546959749,0.267799029403,0.830291192458,1417.76599121,1381.56811523,1447.18041992,1383.8984375,1340.70800781,1587.72729492,1832.13562012,2999515.68387,3035510.68424,3043410.68303,2984365.71849,3031844.49273,2960045.46886,174.364920249,106.270896719,28.2982530211,2.0701572532,23.486178758,1908.0,10.0,4.0
6072,707.649108887,624.05279541,598.770812988,746.382141113,905.068847656,1149.93457031,1371.30541992,1607.0534668,1208.9855957,556.261413574,657.437927246,879.242919922,0.875848889351,0.889219045639,0.92182046175,0.98743635416,1.0,0.992193102837,0.67285245657,0.543750405312,0.485196441412,0.411273658276,0.372583866119,0.526822030544,0.461553394794,0.0926514491439,0.0,0.0221595857292,0.0123736737296,0.0374388508499,0.250797897577,0.601855576038,0.632658243179,0.801670193672,0.687985479832,0.754099488258,0.0148750003427,0.014348000288,6.38088226318,42.2804794312,188.112564087,426.044128418,445.320861816,545.423461914,335.307250977,60.7932929993,1.06533896923,0.00627300003543,99.9837341309,87.1964035034,97.2702255249,93.3513183594,119.652191162,131.622848511,140.150939941,134.748809814,116.51385498,106.057952881,97.7337799072,93.1855010986,,,,,,,,,,,,,37.8473052979,10.3878335953,11.7276201248,16.5287437439,49.0016174316,116.009567261,121.024330139,143.762420654,95.5420913696,22.0827960968,39.1613044739,80.9181289673,1.80444800854,0.00634100008756,0.00527000008151,0.010098000057,0.0085680000484,0.0049809999764,0.0084150005132,0.0114580001682,0.133432999253,0.00183600001037,0.0165580008179,0.0790840014815,29.7978382111,38.8666763306,45.3182258606,30.7290649414,40.2616119385,26.0718288422,40.6284370422,51.8243980408,35.6865692139,44.636341095,59.7261352539,70.0757217407,173.688537598,147.172958374,129.309539795,165.354095459,147.759262085,108.706329346,101.939926147,117.233940125,118.073944092,104.836723328,170.78817749,204.534286499,54051.0,0.43781283014,28.6266477218,15.9709984419,5302.90550741,812.1398663,662.552784134,296.126649844,2933.5454855,533.319729396,1093.93283129,353.103409072,2510.10545635,476.885364292,2029092.0,94.9715714694,1836.08944936,0.793405652298,0.08863831002,0.117956037682,0.549241213213,1131.02648926,1238.4901123,1206.56677246,1238.51550293,1273.53942871,1343.88476562,1196.91174316,2251991.2632,2306741.42606,2336010.22859,2231205.02341,2317657.4575,2263951.31264,138.234159589,16.565657757,49.8490222944,2.20839652283,9.65115311016,1700.0,8.0,2.0
6139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.127197266,945.582580566,773.646484375,881.265869141,0.581897437572,0.518138349056,0.331605285406,0.223234772682,0.127360209823,0.0515095293522,0.0,0.248220950365,0.639971137047,1.0,0.937464594841,0.373204052448,0.0873834937811,0.197100922465,0.275431364775,0.271922290325,0.328988343477,0.352432668209,0.313734978437,0.390681535006,0.405875056982,0.460512131453,0.48989751935,0.535059988499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.15687561,81.7580032349,22.8682308197,40.6463050842,49.6332702637,45.6981773376,45.3094024658,57.7691955566,56.4639549255,68.8641967773,60.6333045959,68.2263717651,23.2221355438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00581216812,7.77729606628,6.8347992897,7.26352214813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4836883545,26.8263568878,37.7121734619,87.1780929565,27.5754108429,25.1205425262,18.2721614838,23.7142868042,22.5771903992,25.0720939636,20.2861862183,30.1718215942,32.3336601257,26.5198478699,31.0146312714,32.4658508301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6251831055,91.8505783081,67.4269485474,76.3349990845,39.151763916,28.5194377899,35.2518119812,35.5136451721,33.3609886169,40.0083122253,48.7184486389,34.2968215942,35.0175704956,38.0296096802,42.1814041138,40.0971679688,4291.0,0.574856335251,27.8249477257,13.3953625981,5322.94165039,734.354897421,340.458866113,105.846607332,2662.46805477,612.137906807,667.837531069,142.116879458,1938.54434622,576.233323127,743104.0,104.644789286,1903.74710805,0.945668975783,0.0198374076831,0.034493616534,0.946022020527,306.701019287,364.53302002,346.997131348,416.043395996,406.405151367,354.598205566,382.833892822,636399.472664,650356.666817,665471.882973,632032.951795,662080.434728,640204.955005,4.54617942028,71.4876144999,67.6352843757,23.0270738854,14.9186947748,2800.0,9.0,5.0
6266,732.89654541,662.02545166,774.557800293,752.867797852,1097.31384277,1735.11877441,1901.58520508,1997.75305176,1589.1394043,1073.95861816,682.608703613,654.967590332,0.940779268742,0.874468326569,0.88739991188,0.957934558392,0.719024240971,0.522452354431,0.386078923941,0.292191445827,0.246060162783,0.185558632016,0.146674767137,0.0,0.0694302394986,0.0681905001402,0.117362938821,0.228101402521,0.378165155649,0.515648126602,0.639632821083,0.745031833649,0.760063171387,0.777378082275,0.866499006748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.15687561,81.7580032349,22.8682308197,40.6463050842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550220625963,49.7984619035,20.7768109493,6604.72502645,1142.97604935,1100.5650469,593.865286251,3963.66111279,768.147646838,1296.06810017,622.33954308,3014.39325305,700.292782939,2214852.0,105.470767269,1732.69860746,0.70568084499,0.112161004853,0.182158150157,0.802878630289,1451.796875,1495.07312012,1450.82995605,1443.63806152,1515.52148438,1702.32263184,1641.52563477,3165822.77413,3225901.24744,3249112.13823,3140711.5935,3223904.02303,3161276.20009,233.650255218,21.0049371067,25.153474654,13.396777691,15.8269807726,2300.0,4.0,2.0
6636,389.175964355,227.640640259,256.814208984,229.909545898,523.722473145,1227.13049316,1033.13989258,1279.57116699,725.894958496,410.015472412,284.073059082,328.770477295,0.487677574158,0.580972850323,0.825148522854,0.954646646976,1.0,0.702397763729,0.512268364429,0.366688996553,0.307273179293,0.224106311798,0.160945132375,0.187538728118,0.113304518163,0.00603899918497,0.0,0.034494176507,0.0374242849648,0.104485869408,0.120418436825,0.14379259944,0.142661899328,0.0764215216041,0.210014343262,0.287100702524,0.289544016123,0.112642005086,18.1616954803,10.4153900146,233.812835693,808.978149414,704.195495605,932.375671387,457.561462402,138.049041748,3.3750269413,14.2943487167,69.3194885254,58.99659729,69.7000045776,70.1351470947,74.5577011108,73.803527832,76.1165161133,80.3615341187,77.2956695557,78.9336547852,70.0984115601,72.6059799194,,,,,,,,,,,,,,,,,,,,,,,,,3.88898801804,3.10234713554,1.89561903477,2.8445930481,1.57406401634,3.1045229435,1.52809607983,3.05399894714,0.777835011482,1.55366396904,1.56141602993,3.16069102287,58.7497749329,23.9769535065,25.9942760468,11.448548317,21.1059932709,22.2859287262,21.2393932343,15.4481554031,11.9807157516,21.4959049225,25.266658783,27.7207279205,71.7763977051,48.8694419861,54.7635307312,49.1056404114,45.823841095,49.7121658325,46.9477615356,49.1838226318,48.5681495667,43.7817306519,0.0,38.9797935486,39788.0,0.349398541099,26.1144138447,16.769672454,7171.20834351,1052.28367918,1124.74042688,398.294051174,3797.42188946,663.084633255,1800.15242818,472.056142974,2249.18665768,559.415230231,2000626.0,96.9033142052,3049.90928473,0.852868969455,0.0262917499286,0.120839280617,0.564776654194,692.040527344,681.518737793,768.054992676,757.301879883,889.316162109,861.311584473,771.492980957,1677967.77022,1709516.13347,1742684.2815,1662244.37249,1714742.78316,1691746.21359,138.769325723,61.108819515,39.709253408,15.6374711612,11.3883266487,2000.0,7.0,1.0
6836,386.964813232,377.265869141,336.923065186,212.989944458,350.792816162,672.213012695,626.46484375,762.271484375,577.330200195,446.752532959,327.526702881,388.066314697,0.19104899466,0.203139156103,0.200223147869,0.241675585508,0.191016510129,0.109102010727,0.128416523337,0.285970419645,0.622449219227,1.0,0.316924601793,0.0516051203012,0.0984165370464,0.0867925956845,0.0143729578704,0.0,0.0348873697221,0.0308562777936,0.0574608743191,0.103891462088,0.127520635724,0.135778665543,0.150687798858,0.152945607901,5.34412002563,0.36507499218,0.616079986095,3.49091601372,41.4679641724,236.286148071,243.065856934,310.910095215,191.51600647,51.4101448059,4.91857624054,0.33607301116,0.0,0.0,0.0,0.0,0.0,0.00256699998863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000679999997374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000289000017801,0.0,0.0,0.0,0.0,0.0,0.0,35.9501571655,27.1289234161,30.5128078461,18.592338562,26.1800346375,27.3417301178,26.92694664,24.1762619019,28.3223400116,33.9692459106,35.5009651184,40.1387519836,,,,,,,,,,,,,53064.0,0.360169073494,56.4717122635,39.5538520886,4904.92777379,649.281070945,1438.7816782,332.582187024,1922.28680555,310.961364627,1723.81956361,366.598210013,1177.61731337,235.548639767,1897856.0,97.6690576308,1865.30582289,0.814359120754,0.133828147302,0.051812731944,0.727377198806,534.449279785,589.271118164,587.761535645,614.599609375,610.844726562,682.020568848,664.37487793,1372647.78113,1394031.02899,1411748.36264,1358881.38165,1400669.72665,1369475.97894,80.366631135,69.6277960623,53.4185536004,44.0484313258,27.2672738419,1215.0,5.0,1.0
6910,595.75604248,547.772033691,545.190429688,560.935913086,889.392028809,1117.13879395,1369.55004883,1607.19885254,1313.20727539,773.860046387,609.218261719,663.1015625,1.0,0.949766933918,0.941982746124,0.525415122509,0.296485036612,0.192728087306,0.139452934265,0.110160142183,0.0977563336492,0.0753116309643,0.0989016070962,0.0476686693728,0.0784505009651,0.0794826596975,0.0264494903386,0.0,0.0895843654871,0.130608260632,0.141078993678,0.113860219717,0.0931172519922,0.241294726729,0.506229817867,0.907597839832,1.71696603298,2.45850610733,33.8579673767,58.2062339783,246.079544067,546.732971191,670.763366699,819.16796875,610.384887695,186.180801392,16.3100547791,1.49678206444,64.1000289917,56.4434013367,63.1938285828,58.5392799377,65.8428573608,63.1380195618,74.0795898438,76.606010437,72.9016265869,73.5216522217,63.5870742798,62.2948684692,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1130189896,10.0447387695,10.8832979202,8.040184021,13.3127851486,7.69440412521,8.36066818237,9.02530002594,9.04592132568,8.96758556366,8.46227741241,8.49073505402,,,,,,,,,,,,,26.2314758301,30.3411941528,17.6324520111,19.8470077515,18.0848388672,13.0269298553,20.436668396,24.3267459869,24.9459018707,31.6475582123,31.796869278,95.9153518677,52611.0,0.42333123653,74.4571361784,52.9803309821,7438.54152425,1220.3172021,1732.57366416,730.202928581,3390.26804765,643.334164385,2551.97425427,786.324427844,2472.63621162,526.386229871,2002690.0,92.7745580688,2513.05302869,0.764259206395,0.053753925207,0.181986868399,0.74433825726,987.659240723,1123.88439941,1208.09729004,1127.07141113,1346.55419922,1324.18652344,1183.91516113,2612264.43951,2664610.52992,2708842.2444,2580886.4819,2677530.80032,2634691.11191,167.999621255,92.1250627933,51.0596427232,13.5012179054,9.65190336859,2698.0,12.0,4.0
7016,1233.50012207,1020.43084717,1330.56188965,1322.52099609,1874.09716797,1769.96643066,1981.74291992,2815.57958984,2456.36474609,1868.01672363,1548.82922363,1904.99487305,0.945679664612,0.885803282261,0.843276143074,0.688814222813,0.564336538315,0.459647864103,0.434573382139,0.233311772346,0.126911446452,0.0375604592264,0.0,0.025753442198,0.153545111418,0.293094843626,0.42574596405,0.539554417133,0.614168643951,0.6656883955,0.721060335636,0.788059711456,0.864899039268,0.945497989655,1.0,0.973368883133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.497915377735,28.4013378324,18.9454424667,11610.7943115,1476.29880863,949.784932848,654.97319164,4841.03506788,921.870617346,1716.36501621,699.199398788,4435.07960828,756.65440672,2367330.0,106.896695093,1816.14421725,0.59095061376,0.152726234656,0.256323151584,1.00629186233,2249.86303711,2362.21484375,2452.13769531,2528.39257812,2377.04785156,2403.56347656,2181.34912109,3683188.28053,3821138.4204,3840300.78566,3669362.60735,3847486.72646,3710799.585,206.143271803,22.2015185291,21.7654711484,10.8748440257,6.21971515248,2600.0,10.0,4.0
7429,656.76550293,552.503112793,640.538452148,715.239257812,1052.7644043,1499.67980957,1592.61987305,1827.28112793,1560.4786377,1046.06604004,680.295043945,653.304443359,0.806059062481,1.0,0.982547998428,0.813690781593,0.584266364574,0.415265202522,0.30851316452,0.241277322173,0.207704439759,0.180584922433,0.146663278341,0.17100186646,0.0,0.0191542096436,0.0342414341867,0.0268832389265,0.0860972106457,0.163507193327,0.253142952919,0.363236606121,0.449959725142,0.563421308994,0.687666833401,0.847661554813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.716333290763,55.7001018564,34.6155618545,5819.53609212,978.150958563,1217.58667478,531.178291466,3302.50936349,665.411796825,1557.01323626,558.508058995,2704.66294722,621.421269036,2059708.0,119.224871873,1541.29394517,0.560890665144,0.264915786469,0.174193548387,0.674634198866,1375.35168457,1486.07324219,1407.328125,1408.43530273,1390.67736816,1408.20471191,1299.4576416,2690131.85017,2796302.39187,2790227.99194,2686404.09152,2799818.27926,2704066.61179,195.50662502,42.8351797171,28.4442689712,12.5765630507,6.64893039082,2500.0,9.0,2.0
7510,2060.22631836,1561.36364746,1269.86315918,1518.54187012,1554.92663574,1405.79638672,944.688781738,0.0,0.0,0.0,0.0,0.0,1.0,0.920104324818,0.859772741795,0.821512699127,0.382688969374,0.0898902416229,0.0197574216872,0.027451550588,0.0122002149001,0.00555112073198,0.0,0.13355512917,0.56331050396,0.829028010368,0.552093923092,0.431691378355,0.251598149538,0.304288625717,0.531141161919,0.640847802162,0.656399011612,0.641419529915,0.88127553463,0.956963002682,254.462142944,104.810745239,56.03956604,15.3993310928,41.001789093,188.806716919,126.702392578,0.0,0.0,0.0,0.0,0.0,39.5119628906,37.8827171326,40.4722900391,43.7949256897,50.2788772583,49.4668884277,46.7890853882,0.0,0.0,0.0,0.0,0.0,1.89317107201,1.48763597012,1.88416099548,1.25216901302,1.55966508389,1.6357229948,1.34774303436,1.18830001354,1.74064707756,1.68932402134,1.99471199512,1.47801399231,118.801422119,30.6349182129,39.2000808716,12.002374649,18.2894496918,39.0753669739,28.164018631,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,36.5750236511,16.9630260468,9.61494541168,13.2857379913,27.7230052948,16.0156497955,14.7736635208,9.9874830246,20.350479126,36.0941963196,47.5742797852,48.8895683289,24.9779472351,2.99931001663,10.7135534286,38.30103302,32.4989700317,5.2302031517,1.70141100883,2.25464200974,10.3596982956,4.80261898041,4.92989826202,5.3171749115,13168.0,0.599344185194,46.4386662255,23.6442510812,11129.194458,1487.01925532,604.345455786,359.931056585,6814.25346629,1211.93260836,1223.72471142,422.071066987,3766.87697683,1120.45142939,1358176.0,93.9705617205,1940.9899552,0.778983225511,0.0779469857445,0.143069788744,1.05918018475,1108.60437012,1114.0168457,1070.49780273,1176.83081055,1325.58312988,1174.51940918,1146.5826416,2038043.46931,2088549.55354,2122682.60166,2030738.472,2094361.77869,2058756.75599,141.049679051,98.7584787905,12.6564823937,34.6540878932,19.9462989035,3850.0,10.0,3.0
7731,464.333587646,351.262451172,426.77331543,456.368133545,717.75213623,1152.19787598,1202.88830566,1442.8347168,1153.6730957,638.411132812,407.843048096,470.78213501,0.908668577671,0.770911216736,0.480151444674,0.230554237962,0.14555747807,0.0850427150726,0.0632639080286,0.034528747201,0.0175655223429,0.00990037247539,0.0,0.0174067430198,0.200108572841,0.290557235479,0.265177607536,0.218246623874,0.258231937885,0.411296904087,0.679506838322,0.683972895145,0.621439397335,0.650097072124,0.863863945007,1.0,2.10461711884,2.54670214653,23.8456954956,64.2263565063,251.457565308,603.789978027,637.49822998,824.248046875,591.143920898,198.008468628,13.9485168457,1.20387196541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5701217651,69.323928833,87.0118179321,80.9071502686,81.9235076904,73.4284057617,66.1960830688,72.3208084106,69.1763153076,69.9710998535,68.6793518066,91.6171340942,,,,,,,,,,,,,75967.0,0.546932826952,33.2154917251,21.8149543751,6372.48338826,880.676332848,1057.9434955,487.570318655,2661.16494195,555.113284774,1309.37283089,509.948531751,2206.84414907,518.177438687,1980502.0,103.55627223,1669.18386774,0.694633171567,0.142220953468,0.163145874964,1.07588147391,995.610595703,989.383728027,951.116699219,1034.4979248,1003.42199707,1061.61730957,926.713623047,1954680.83644,2016541.62116,2030970.33023,1948143.05102,2019348.46694,1969120.53956,217.876787387,61.3474962348,27.4095784985,46.7704667404,28.279612099,2120.0,8.0,3.0
7741,322.201263428,250.241867065,307.753173828,242.49281311,331.237243652,857.082336426,952.743164062,862.3828125,680.664978027,0.0,187.159851074,1005.77880859,0.806359350681,0.895674049854,1.0,0.978574633598,0.771294891834,0.561192989349,0.39085367322,0.255628079176,0.186697259545,0.14407607913,0.116526402533,0.0,0.0878579765558,0.0877304673195,0.0654936507344,0.10176692158,0.123157501221,0.120479308069,0.115500450134,0.131298735738,0.160450562835,0.432848900557,0.704030156136,0.732326626778,2.10461711884,2.54670214653,23.8456954956,64.2263565063,251.457565308,603.789978027,637.49822998,824.248046875,591.143920898,198.008468628,13.9485168457,1.20387196541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619018856076,33.3590721574,21.293776766,4983.27508545,782.164634766,591.23838215,297.459283749,2296.97153664,568.460798749,818.253928284,331.712914488,1652.5966745,507.295508103,1402926.0,89.3945662936,1603.69753431,0.880416785612,0.0397944618898,0.0797887524979,0.625742345684,658.977600098,607.241577148,629.401916504,658.610229492,612.976501465,741.687133789,793.924621582,1294518.01365,1306457.71654,1319588.88542,1286576.26209,1307142.67465,1280571.22685,207.251458672,70.4809216515,4.2478598393,28.3801274368,21.9736046408,1840.0,12.0,2.0
7769,322.996276855,222.987442017,235.880523682,237.802459717,358.88848877,592.009460449,539.588562012,617.875915527,483.157287598,297.014953613,238.527023315,307.950531006,0.842200279236,0.826514005661,0.812772095203,1.0,0.94387114048,0.224124193192,0.0435936264694,0.0426744632423,0.00625906558707,0.0108633572236,0.0,0.0760530009866,0.0704998895526,0.0702439844608,0.036895621568,0.0536059178412,0.109045296907,0.186756685376,0.130101472139,0.154635801911,0.25147613883,0.42653876543,0.438469141722,0.711358010769,0.0715700015426,0.0491980016232,0.505137979984,3.96616816521,84.557220459,292.214630127,259.366973877,318.610412598,200.415008545,37.7223205566,0.0750209987164,0.0473790019751,37.0474052429,32.4149208069,35.4655723572,41.6001396179,49.7041244507,54.8712768555,55.8403434753,56.5819664001,53.3331985474,48.2142601013,35.9147949219,32.9703445435,6.2358379364,4.97469329834,5.45385503769,6.02461290359,5.4151802063,6.11432218552,4.98635530472,6.2560172081,5.80522823334,6.26410913467,4.80124187469,5.15123796463,0.0,0.0,0.227324008942,1.954439044,41.4537010193,134.980255127,129.311401367,158.843307495,99.9147109985,18.7927856445,0.015453000553,0.0,7.62223911285,6.11522293091,7.2957201004,6.18298530579,6.1954293251,6.16918087006,5.7283372879,6.20365715027,4.61595916748,6.0152630806,5.92419433594,5.97522830963,114.294418335,69.7467193604,80.4225845337,69.6115493774,55.9591064453,49.2582817078,33.7555236816,32.018787384,45.0947799683,74.2125320435,73.2225570679,83.5850067139,135.054962158,89.3494644165,78.961807251,87.7682113647,131.81451416,185.144363403,161.122253418,178.298629761,151.976776123,55.2548446655,13.1674184799,38.311164856,44545.0,0.253334455936,30.9717553708,18.392679026,3833.23055013,511.263481886,720.334379636,290.629657654,1349.68020153,252.670774502,932.468669044,325.03735396,934.113093898,205.897522915,1614142.0,98.6166291359,1706.2861753,0.827347987439,0.070910648016,0.101741364545,0.733932523546,471.907897949,457.051391602,460.144165039,450.662231445,472.559631348,603.559326172,575.723022461,1143686.49448,1154382.05927,1166948.76344,1131642.19476,1151567.83574,1137058.94755,181.986256503,84.6854479478,29.0694929216,23.8088989748,14.4200000907,960.0,6.0,3.0
