,aggregate_1,aggregate_2,aggregate_3,aggregate_4,aggregate_5,aggregate_6,aggregate_7,aggregate_8,aggregate_9,aggregate_10,aggregate_11,aggregate_12,hvac_1,hvac_2,hvac_3,hvac_4,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,hvac_10,hvac_11,hvac_12,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,dw_1,dw_2,dw_3,dw_4,dw_5,dw_6,dw_7,dw_8,dw_9,dw_10,dw_11,dw_12,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_8,dr_9,dr_10,dr_11,dr_12,wm_1,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9,wm_10,wm_11,wm_12,area,num_rooms,num_occupants
6692,0.233248762405,0.189631960108,0.187101726304,0.16262581658,0.254319511678,0.39164089748,0.4467631964,0.482830846378,0.363327566762,0.292125987615,0.204543824154,0.198648168536,0.0617999993265,0.0505999997258,7.88863325119,45.5839500427,241.883270264,633.351623535,789.594665527,907.109069824,566.113647461,306.436126709,0.265299975872,0.0186499990523,45.8561477661,42.9608154297,48.936882019,49.9622993469,59.0769844055,58.7466697693,60.5513305664,57.6081466675,57.8293991089,60.0030670166,51.5643997192,48.3655357361,4.77231693268,5.88081693649,6.67761659622,3.1834499836,4.87461662292,3.68586659431,3.16913318634,2.8883497715,3.82293343544,5.49650001526,6.51679992676,4.39121675491,,,,,,,,,,,,,3.70371675491,2.57030010223,4.19233369827,2.91051650047,2.002866745,2.76846647263,3.215883255,3.6398832798,3.58991670609,3.64266657829,4.46451663971,3.93720006943,0.694383915481,0.461538461538,0.166666666667
6910,0.202480670204,0.14250363753,0.18008665907,0.209498407406,0.221188698749,0.317947543043,0.456428517996,0.472073471198,0.396585788381,0.269505266918,0.201918404153,0.25312607245,1.74021673203,4.62408351898,5.25531625748,92.1717376709,124.085029602,349.121520996,502.366363525,436.41583252,293.509490967,166.391189575,136.041107178,117.980354309,67.4449310303,54.4784851074,59.4308815002,59.4929351807,63.5343513489,65.9100723267,67.991645813,52.6956329346,9.79911613464,56.9149169922,40.2710151672,48.6246337891,11.2637338638,7.66821670532,11.1339168549,10.8996334076,11.7552661896,10.241900444,10.19008255,3.45945000648,0.00138333335053,2.97923350334,12.5082998276,24.34806633,,,,,,,,,,,,,,,,,,,,,,,,,0.749394810694,0.769230769231,0.5
7016,0.471613761187,0.395652981943,0.500404687045,0.538578100741,0.707980014432,0.753592069363,1.0,0.674431753797,0.94940834458,0.68925688045,0.432898965713,0.647996142249,,1.61298322678,23.590883255,19.0728034973,17.5731506348,17.3726081848,13.1345329285,9.15565776825,9.42018318176,12.102232933,26.9300842285,36.9096336365,,30.4066829681,102.909767151,101.825233459,110.628349304,100.59085083,108.373031616,109.840682983,92.9320831299,103.128105164,100.937683105,105.724647522,,5.47661685944,23.2600517273,19.2969341278,22.0661506653,13.1513671875,21.5263824463,23.3698501587,15.2012586594,17.9368667603,22.7065505981,25.4990329742,,26.7782020569,71.4108963013,72.5487060547,62.5176696777,47.7010803223,69.5637969971,57.3503303528,64.592414856,56.4718666077,67.788848877,56.3592338562,,3.70581674576,11.3396673203,12.7722330093,12.2455501556,11.5334339142,21.1953334808,12.4659833908,13.9893331528,17.9221839905,18.3051166534,11.8855667114,0.722167195892,0.615384615385,0.5
7319,0.197641773385,0.159282449435,0.156594614355,0.169247612122,0.209185563936,0.308055603321,0.337401407099,0.456703158975,0.292312281906,0.226362127959,0.156255473526,0.235796186416,0.872366726398,0.597416698933,2.22158336639,25.0669822693,115.02268219,364.06338501,477.860351562,564.677001953,346.923583984,159.882705688,0.948249995708,0.65909999609,48.40026474,49.3543968201,56.4332847595,60.3603172302,67.0535430908,68.9518356323,68.9962158203,71.4963684082,66.5010986328,69.4323196411,55.6811676025,58.726764679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805517037124,0.538461538462,0.166666666667
7390,0.0914018810207,0.0780832473708,0.0786676686719,0.0826904695836,0.104079228532,0.158661992706,0.168836510163,0.219833799593,0.131795537893,0.10495705374,0.0773650807772,0.0728676518644,0.00248333346099,0.00279999990016,0.00133333331905,17.7155838013,65.8039550781,213.113586426,257.552185059,375.231231689,169.728210449,79.4348526001,0.00351666659117,0.00268333335407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583250793838,0.0769230769231,0.166666666667
7429,0.18424039815,0.173948274079,0.186292762503,0.269868163149,0.321776533521,0.451310042584,0.489464364178,0.544542919509,0.433329818122,0.312139045429,0.177734270753,0.204039730493,,,0.281899988651,199.416412354,432.023223877,811.944702148,940.015319824,1089.16870117,750.100585938,433.609741211,21.8833827972,21.5987319946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694383915481,0.538461538462,0.166666666667
7731,0.134803503994,0.116586374712,0.115225184672,0.146238795082,0.193534155263,0.308559751844,0.352415150549,0.402538756879,0.290616175439,0.20757972434,0.0956856713277,0.109427942986,0.00126666668802,3.26768326759,9.14078330994,106.957481384,227.563842773,523.422424316,652.031982422,788.139099121,490.84664917,277.973114014,3.20811676979,0.000366666674381,,,,,,,,,,,,,,,,,,,,,,,,,88.7422332764,68.0220336914,61.3616333008,71.0279006958,60.2883682251,55.9718170166,56.3170661926,50.197883606,46.9448471069,44.56508255,49.133934021,55.3818511963,,,,,,,,,,,,,0.58880744992,0.461538461538,0.333333333333
7741,0.273839265429,0.195092337754,0.214062334072,0.223332024895,0.29369570949,0.338187036109,0.359611226999,0.464839759168,0.319419609915,0.225494662593,0.214787833935,0.321985522542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51101426477,0.769230769231,0.166666666667
7769,0.0823624749581,0.0718508100053,0.066092831482,0.0573083570955,0.0707210202604,0.123379212809,0.143367756291,0.179659391002,0.112306095597,0.0708931966369,0.0636763136365,0.0664208855417,0.0470499992371,0.0476166680455,0.0670000016689,13.0660333633,41.5932655334,183.184768677,235.391784668,319.753082275,138.270111084,41.3147850037,0.0662333369255,0.0669333338737,31.8459339142,29.7030181885,37.4521179199,38.5522499084,45.6054496765,51.6832351685,51.8674507141,54.3647155762,50.0915145874,47.1717643738,34.8672637939,33.0317344666,6.3234167099,5.67556667328,7.22616672516,5.19558334351,6.33763313293,4.53723335266,5.1888666153,6.10716629028,5.92098331451,6.0423169136,8.7577495575,7.58235025406,68.5665130615,67.9202346802,55.4023513794,41.7910995483,37.9169998169,27.5806503296,29.6954994202,23.4866504669,36.6081314087,39.635383606,54.0523986816,60.1708984375,4.55754995346,4.74826669693,4.38246679306,3.06621646881,3.12919998169,3.24153327942,3.52813339233,3.64205002785,3.16108322144,2.84551668167,3.65470004082,3.01764988899,0.266521397154,0.307692307692,0.166666666667
7866,0.093986547431,0.068202371558,0.0706875405046,0.106597273749,0.11740082475,0.200954435895,0.183484138791,0.222846310126,0.13097886593,0.0940303916012,0.0637525311716,0.0747504366585,0.00646666670218,0.00659999996424,0.00325000006706,76.6744842529,90.8544998169,320.581329346,341.197937012,432.145904541,199.848144531,75.4565124512,0.0212333332747,0.0253500007093,32.510684967,30.1474666595,29.1888160706,42.5154190063,47.8444862366,47.4631309509,44.6277503967,48.2759475708,40.6537513733,40.9249343872,30.5267677307,31.345916748,,,,,,,,,,,,,54.0205154419,32.8591995239,35.0159988403,32.3918151855,31.2659816742,31.0717010498,17.0019493103,16.5680160522,16.7494335175,24.2006168365,31.784116745,51.8323020935,5.24078321457,2.70044994354,3.07210016251,3.75931668282,2.7677500248,3.21488332748,1.3831833601,2.80841684341,1.68936669827,3.38326668739,2.2148001194,3.06973338127,0.30541798973,0.153846153846,0.333333333333
8142,0.221735182727,0.247215695432,0.256827233627,0.237708688322,0.258146143074,0.373585182408,0.405356195144,0.445051417585,0.237840870037,0.277733249517,0.309425333602,0.328448162374,0.0616214685142,0.0901666656137,0.101283334196,25.7132167816,84.0482254028,394.951477051,528.242919922,656.995910645,297.019226074,107.730072021,0.145416676998,0.112816669047,28.061750412,30.9577159882,35.2989654541,38.2011985779,48.2382850647,52.1383018494,51.5019187927,52.8361854553,42.9071006775,42.3263320923,31.3210334778,29.8495502472,5.69523334503,8.47183322906,8.84676647186,7.6720662117,10.5873165131,12.7020330429,9.887383461,11.0740003586,5.61893367767,9.23795032501,12.2644338608,7.44353342056,25.6948318481,39.3757362366,49.8884658813,31.9966506958,36.5875816345,28.6544818878,23.2512683868,19.284948349,17.3350505829,27.1276988983,45.9252357483,36.3719329834,3.56760001183,3.414249897,4.19461679459,2.55135011673,3.85130000114,3.22323346138,3.67623329163,4.13781642914,1.8477499485,3.12719988823,4.92904996872,4.12633371353,0.916650158768,1.0,0.166666666667
8236,0.12426430728,0.112812237452,0.118793944684,0.138502397526,0.196948861764,0.298979357183,0.29417912004,0.389292459252,0.28179187555,0.22581988667,0.163967859656,0.198401178186,0.219716668129,0.926716685295,3.01771664619,93.0179519653,227.647781372,513.972961426,533.068725586,778.900268555,485.205108643,304.840454102,1.69410002232,0.388833343983,36.0097999573,37.524684906,41.7242851257,46.2555160522,54.7293167114,54.1973304749,57.0355148315,56.9016838074,54.4912338257,55.4976844788,43.0787353516,42.4683685303,13.0559835434,9.63111591339,21.5214500427,18.2855987549,17.6910514832,16.029499054,14.8734340668,16.7598819733,16.1773834229,15.0930500031,18.1440505981,20.0888671875,,,,,,,,,,,,,6.9950671196,6.86804962158,6.1919503212,6.31710004807,7.99241685867,8.52263355255,6.03991651535,6.6263666153,3.95378351212,6.22310018539,7.48598337173,7.61238336563,0.541575873222,0.0769230769231,0.5
8317,0.159523935261,0.146315611532,0.159510841444,0.16668166292,0.205831626643,0.264094978608,0.292343077978,0.316030286399,0.249227516499,0.208193341561,0.144160563127,0.157601850729,,,,,34.9593658447,356.392547607,430.25112915,507.299835205,342.241424561,212.210083008,12.4352998734,5.06493377686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61266684532,38.0206336975,43.8750305176,38.8540496826,49.4487838745,37.8519859314,49.353767395,66.563293457,,,,,,,,,,,,,0.437666404485,0.538461538462,0.166666666667
8626,0.249800462423,0.224885251487,0.216315421516,0.145430325042,0.176839611944,0.247100685635,0.28708790385,0.295817712465,0.230122961096,0.208705938888,0.155464632592,0.180067969293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972216719589,0.769230769231,0.166666666667
9052,0.177830353035,0.140413043256,0.156155642317,0.0638686930774,0.230267523418,0.363718771971,0.449414840609,0.51803456047,0.358517600694,0.286102008934,0.154887389116,0.169637226323,,,,46.1768531799,241.687515259,612.969360352,817.397460938,984.348449707,581.316040039,349.329101562,8.02436637878,0.465149998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4724674225,116.09777832,101.245323181,127.298530579,146.704971313,118.15146637,113.957817078,120.583267212,123.998451233,,,,,,,,,,,,,0.66660063507,0.769230769231,0.5
9215,0.00788753475323,0.125252844732,0.126849796625,0.141441200477,0.168817600936,0.186768986084,0.233369679049,0.295170592629,0.199887052086,0.155450258653,0.151454605466,0.164600806715,0.0349166691303,0.396516650915,4.04726648331,73.4711456299,141.64100647,237.00604248,321.728485107,426.660186768,223.38180542,108.607246399,4.94936656952,4.16388320923,2.7951002121,44.6363677979,50.2865524292,52.7075500488,55.259147644,53.4290504456,56.4039840698,60.0400505066,57.9562149048,52.4208984375,52.7589187622,60.0859985352,1.57331669331,30.6544494629,21.7491168976,23.1361999512,21.1823005676,20.1943016052,23.5783348083,26.7283821106,21.3036842346,17.6762332916,29.6731834412,31.7229003906,2.16828346252,33.2892150879,49.3261489868,24.7053012848,20.463684082,19.017999649,21.7146663666,27.4866828918,15.8780660629,15.6866836548,18.8087329865,31.4669494629,15.9600496292,233.714981079,242.600021362,191.390106201,1.98546671867,1.88341665268,2.13951659203,3.25408315659,2.25716686249,1.79113328457,2.1601498127,2.9320166111,0.555467513427,0.384615384615,0.166666666667
9578,0.0216216507786,0.0170707230631,0.0219201980319,0.0229179775065,0.0370886396251,0.172068342128,0.187898528948,0.217012904999,0.140098873945,0.103219160442,0.0586426325756,0.0602584022585,0.0,0.0,0.0,0.0,38.1117324829,375.882446289,441.757843018,524.383666992,302.122528076,170.651779175,8.0906829834,0.00555000035092,,,,,,,,,,,,,,,,,,,,,,,,,0.001916666748,0.0,0.00054999999702,0.000300000014249,0.0950833335519,24.8417167664,12.8275661469,7.38039970398,10.067150116,18.4111652374,35.1373023987,29.3258495331,0.563966691494,0.758083283901,0.856249988079,0.406700015068,0.844349980354,0.73153334856,0.282033324242,0.159483343363,0.416916668415,0.490600019693,1.54121673107,1.14031660557,0.2290139686,0.230769230769,0.0
9609,0.359139703293,0.274003834224,0.218746134997,0.168174083728,0.189974392678,0.25094865849,0.383545517207,0.401040868123,0.279058138961,0.118477937484,0.221950462632,0.269582019361,0.0247499998659,0.0151833333075,0.0326333343983,41.6077651978,123.295837402,282.788848877,489.280944824,597.634155273,335.52557373,52.9497146606,0.0270000007004,0.022066667676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299861333647,0.230769230769,0.0
9647,0.71312134916,0.720613206886,0.607481276134,0.306769007805,0.658905778769,0.767519867238,0.857640585295,0.878120265777,0.959746607897,0.850765965706,0.591731572397,0.554045555917,42.2916984558,30.8550167084,28.3846321106,94.0867996216,182.809646606,496.583740234,560.775512695,614.88079834,485.701782227,222.047668457,28.5895843506,41.1441001892,50.2324333191,47.8718338013,53.843536377,69.5803375244,74.3932037354,72.7629165649,71.3597488403,71.193901062,73.1502380371,75.1495437622,64.3895187378,56.3712844849,13.4915332794,16.982334137,13.8343496323,14.7402830124,17.6058826447,14.0725498199,9.53800010681,10.2649669647,21.2982826233,23.3622837067,17.6627998352,10.2866840363,,,,,,,,,,,,,8.80115032196,9.65568351746,9.35868358612,11.9653663635,11.1444168091,10.9492664337,7.92086648941,8.24821662903,12.4615497589,12.2553329468,11.7439174652,8.62711620331,0.861083597946,0.769230769231,0.5
9912,0.182991602801,0.170571514044,0.120218701913,0.0873515849224,0.093448649412,0.0940167308733,0.115804119737,0.138790507215,0.124160653992,0.110473180689,0.107555454028,0.111651194449,0.0800999999046,2.58201670647,0.872700035572,3.37960004807,25.141834259,69.3149719238,96.0205001831,149.052352905,112.91746521,81.4652175903,7.7638335228,5.20728302002,24.1064167023,21.3709163666,22.8187332153,24.8303012848,27.9450511932,29.4385662079,28.7985839844,32.0706176758,30.9939155579,30.3653831482,25.5196838379,24.458234787,1.41155004501,3.43033313751,2.07141685486,1.44571661949,1.47193336487,0.47228333354,1.43583333492,1.8600666523,1.95261669159,2.45209980011,2.94613337517,2.41783332825,54.6726837158,39.2923164368,22.7038497925,17.6236495972,19.8251667023,16.6052684784,16.4360332489,19.1129817963,16.4452838898,18.6520996094,22.2364330292,23.7386989594,3.00758314133,2.73041677475,1.83219993114,1.83586657047,1.97206664085,1.75873327255,1.70138335228,1.68735003471,1.67616665363,2.04083347321,1.99516665936,2.50444984436,0.0,0.0,0.0
9922,0.478619721269,0.416290410001,0.491456160484,0.504118320265,0.193194465811,0.294998379678,0.758090709819,0.753574513407,0.303216797939,0.275159893897,0.466462222059,0.503832670238,2.40856671333,32.990486145,52.1693840027,160.028274536,94.7887954712,310.655578613,679.529541016,771.087890625,308.372406006,161.686019897,14.197016716,22.2959327698,,,,,,,,,,,,,11.9312171936,10.4047670364,11.4613161087,14.0029335022,0.821483314037,0.0,12.9274501801,12.4281330109,1.85039997101,3.85788321495,13.3055000305,15.9806671143,73.9629669189,65.2436294556,78.0530853271,64.7030029297,11.6499671936,0.0,72.2840499878,70.4057998657,21.3032169342,17.2295665741,87.8804855347,96.4066619873,7.22214984894,6.81886672974,7.93273353577,6.88914966583,1.3342499733,0.0,7.68845033646,7.35078334808,2.24555015564,1.98628330231,9.27341651917,9.73470020294,0.638817354659,0.230769230769,0.166666666667
9931,0.0497777162523,0.049283278367,0.0409652712054,0.0654619371892,0.0851070011447,0.0570738387894,0.169806805881,0.172149190961,0.120871326273,0.0990264599417,0.0614747602372,0.0434983989993,37.3256835938,43.4133834839,25.778717041,87.3004837036,143.343048096,94.4394836426,327.316833496,343.800689697,223.675033569,152.548843384,41.6342010498,13.9662504196,25.4912166595,24.6805839539,26.3812332153,27.5536327362,30.0148010254,27.2957000732,36.0819854736,34.7581481934,34.6783180237,34.1406478882,26.9807167053,23.6501655579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226513473363,0.0,0.333333333333
9982,0.0986765386592,0.0850426110202,0.0830031027481,0.109336267981,0.139417437702,0.228531093116,0.249240957777,0.322307564601,0.226224679457,0.163391548841,0.0965574433886,0.11440434317,0.0,0.0,0.521399974823,36.6076316833,115.083450317,325.88571167,398.898468018,561.580810547,324.993103027,154.531707764,0.552216649055,0.0,37.8785171509,35.4862670898,43.5601997375,59.108417511,65.1938552856,71.0061340332,65.8682785034,61.8454170227,62.5288505554,59.735748291,44.4826850891,45.8882675171,15.4363327026,15.8398838043,12.6172504425,15.5180664062,16.8316173553,15.2909832001,10.3948163986,13.4146671295,15.3152666092,15.3000164032,18.8185997009,19.8075008392,,,0.10474999994,44.1101341248,42.7506828308,46.3629188538,26.2471179962,30.9753494263,37.9359855652,30.3631839752,48.3789825439,70.3365325928,2.60080003738,2.45646691322,1.44513332844,19.8698501587,1.72300004959,5.10180044174,1.00108325481,10.3360004425,2.16729998589,1.27436673641,2.08360004425,2.47789978981,0.388767830962,0.153846153846,0.5
