,aggregate_1,aggregate_2,aggregate_3,aggregate_4,aggregate_5,aggregate_6,aggregate_7,aggregate_8,aggregate_9,aggregate_10,aggregate_11,aggregate_12,hvac_1,hvac_2,hvac_3,hvac_4,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,hvac_10,hvac_11,hvac_12,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,dw_1,dw_2,dw_3,dw_4,dw_5,dw_6,dw_7,dw_8,dw_9,dw_10,dw_11,dw_12,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_8,dr_9,dr_10,dr_11,dr_12,wm_1,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9,wm_10,wm_11,wm_12,area,num_rooms,num_occupants
7319,661.103027344,533.077148438,524.106384277,566.336303711,699.63092041,1029.6138916,1127.5567627,1525.73144531,977.069885254,756.958435059,522.974487305,788.445007324,0.872366726398,0.597416698933,2.22158336639,25.0669822693,115.02268219,364.06338501,477.860351562,564.677001953,346.923583984,159.882705688,0.948249995708,0.65909999609,48.40026474,49.3543968201,56.4332847595,60.3603172302,67.0535430908,68.9518356323,68.9962158203,71.4963684082,66.5010986328,69.4323196411,55.6811676025,58.726764679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.0,9.0,2.0
7390,306.522857666,262.071350098,264.021881104,277.448150635,348.83404541,531.006347656,564.964233398,735.16986084,441.338409424,351.763824463,259.674438477,244.664077759,0.00248333346099,0.00279999990016,0.00133333331905,17.7155838013,65.8039550781,213.113586426,257.552185059,375.231231689,169.728210449,79.4348526001,0.00351666659117,0.00268333335407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,3.0,2.0
7429,616.375366211,582.024963379,623.225219727,902.161682129,1075.40808105,1507.73168945,1635.07336426,1818.90039062,1447.72192383,1043.24255371,594.660888672,682.456481934,,,0.281899988651,199.416412354,432.023223877,811.944702148,940.015319824,1089.16870117,750.100585938,433.609741211,21.8833827972,21.5987319946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,9.0,2.0
7731,451.377624512,390.577178955,386.03414917,489.543395996,647.393676758,1031.29650879,1177.66577148,1344.95544434,971.409057617,694.271362305,320.82019043,366.68560791,0.00126666668802,3.26768326759,9.14078330994,106.957481384,227.563842773,523.422424316,652.031982422,788.139099121,490.84664917,277.973114014,3.20811676979,0.000366666674381,,,,,,,,,,,,,,,,,,,,,,,,,88.7422332764,68.0220336914,61.3616333008,71.0279006958,60.2883682251,55.9718170166,56.3170661926,50.197883606,46.9448471069,44.56508255,49.133934021,55.3818511963,,,,,,,,,,,,,2120.0,8.0,3.0
7741,915.415405273,652.594177246,715.907348633,746.845336914,981.687133789,1130.17883301,1201.6829834,1552.88769531,1067.54174805,754.063232422,718.328735352,1076.10559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.0,12.0,2.0
7769,276.35345459,241.270324707,222.052825928,192.734268188,237.499603271,413.248565674,479.961181641,601.08605957,376.291564941,238.074249268,213.987594604,223.147720337,0.0470499992371,0.0476166680455,0.0670000016689,13.0660333633,41.5932655334,183.184768677,235.391784668,319.753082275,138.270111084,41.3147850037,0.0662333369255,0.0669333338737,31.8459339142,29.7030181885,37.4521179199,38.5522499084,45.6054496765,51.6832351685,51.8674507141,54.3647155762,50.0915145874,47.1717643738,34.8672637939,33.0317344666,6.3234167099,5.67556667328,7.22616672516,5.19558334351,6.33763313293,4.53723335266,5.1888666153,6.10716629028,5.92098331451,6.0423169136,8.7577495575,7.58235025406,68.5665130615,67.9202346802,55.4023513794,41.7910995483,37.9169998169,27.5806503296,29.6954994202,23.4866504669,36.6081314087,39.635383606,54.0523986816,60.1708984375,4.55754995346,4.74826669693,4.38246679306,3.06621646881,3.12919998169,3.24153327942,3.52813339233,3.64205002785,3.16108322144,2.84551668167,3.65470004082,3.01764988899,960.0,6.0,2.0
7866,315.149291992,229.093505859,237.387863159,357.238128662,393.295440674,672.159179688,613.851318359,745.224243164,438.612731934,315.295623779,214.241973877,250.947952271,0.00646666670218,0.00659999996424,0.00325000006706,76.6744842529,90.8544998169,320.581329346,341.197937012,432.145904541,199.848144531,75.4565124512,0.0212333332747,0.0253500007093,32.510684967,30.1474666595,29.1888160706,42.5154190063,47.8444862366,47.4631309509,44.6277503967,48.2759475708,40.6537513733,40.9249343872,30.5267677307,31.345916748,,,,,,,,,,,,,54.0205154419,32.8591995239,35.0159988403,32.3918151855,31.2659816742,31.0717010498,17.0019493103,16.5680160522,16.7494335175,24.2006168365,31.784116745,51.8323020935,5.24078321457,2.70044994354,3.07210016251,3.75931668282,2.7677500248,3.21488332748,1.3831833601,2.80841684341,1.68936669827,3.38326668739,2.2148001194,3.06973338127,1100.0,4.0,3.0
8142,741.515808105,826.558105469,858.637023926,794.828063965,863.03894043,1248.32165527,1354.35876465,1486.84326172,795.269226074,928.411743164,1034.1854248,1097.67492676,0.0616214685142,0.0901666656137,0.101283334196,25.7132167816,84.0482254028,394.951477051,528.242919922,656.995910645,297.019226074,107.730072021,0.145416676998,0.112816669047,28.061750412,30.9577159882,35.2989654541,38.2011985779,48.2382850647,52.1383018494,51.5019187927,52.8361854553,42.9071006775,42.3263320923,31.3210334778,29.8495502472,5.69523334503,8.47183322906,8.84676647186,7.6720662117,10.5873165131,12.7020330429,9.887383461,11.0740003586,5.61893367767,9.23795032501,12.2644338608,7.44353342056,25.6948318481,39.3757362366,49.8884658813,31.9966506958,36.5875816345,28.6544818878,23.2512683868,19.284948349,17.3350505829,27.1276988983,45.9252357483,36.3719329834,3.56760001183,3.414249897,4.19461679459,2.55135011673,3.85130000114,3.22323346138,3.67623329163,4.13781642914,1.8477499485,3.12719988823,4.92904996872,4.12633371353,3300.0,15.0,2.0
8236,416.202606201,377.980834961,397.945037842,463.722839355,658.790405273,999.321533203,983.300537109,1300.74536133,941.957580566,755.148681641,548.714904785,663.637573242,0.219716668129,0.926716685295,3.01771664619,93.0179519653,227.647781372,513.972961426,533.068725586,778.900268555,485.205108643,304.840454102,1.69410002232,0.388833343983,36.0097999573,37.524684906,41.7242851257,46.2555160522,54.7293167114,54.1973304749,57.0355148315,56.9016838074,54.4912338257,55.4976844788,43.0787353516,42.4683685303,13.0559835434,9.63111591339,21.5214500427,18.2855987549,17.6910514832,16.029499054,14.8734340668,16.7598819733,16.1773834229,15.0930500031,18.1440505981,20.0888671875,,,,,,,,,,,,,6.9950671196,6.86804962158,6.1919503212,6.31710004807,7.99241685867,8.52263355255,6.03991651535,6.6263666153,3.95378351212,6.22310018539,7.48598337173,7.61238336563,1950.0,3.0,4.0
8317,533.883117676,489.79977417,533.839416504,557.772338867,688.437011719,882.893432617,977.172668457,1056.22973633,833.272644043,696.319335938,482.607208252,527.468078613,,,,,34.9593658447,356.392547607,430.25112915,507.299835205,342.241424561,212.210083008,12.4352998734,5.06493377686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61266684532,38.0206336975,43.8750305176,38.8540496826,49.4487838745,37.8519859314,49.353767395,66.563293457,,,,,,,,,,,,,1576.0,9.0,2.0
8626,835.184875488,752.029296875,723.427124023,486.845092773,591.674926758,826.174255371,959.633300781,988.76940918,769.510375977,698.030151367,520.335021973,602.449707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,12.0,2.0
9052,594.981567383,470.099700928,522.641296387,214.629669189,769.992858887,1215.39208984,1501.40637207,1730.4276123,1198.03295898,956.342834473,518.408447266,567.636657715,,,,46.1768531799,241.687515259,612.969360352,817.397460938,984.348449707,581.316040039,349.329101562,8.02436637878,0.465149998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4724674225,116.09777832,101.245323181,127.298530579,146.704971313,118.15146637,113.957817078,120.583267212,123.998451233,,,,,,,,,,,,,2400.0,12.0,4.0
9215,27.7901668549,419.50189209,424.831787109,473.531219482,564.901123047,624.81463623,780.346435547,986.609619141,668.596740723,520.28704834,506.951385498,550.827392578,0.0349166691303,0.396516650915,4.04726648331,73.4711456299,141.64100647,237.00604248,321.728485107,426.660186768,223.38180542,108.607246399,4.94936656952,4.16388320923,2.7951002121,44.6363677979,50.2865524292,52.7075500488,55.259147644,53.4290504456,56.4039840698,60.0400505066,57.9562149048,52.4208984375,52.7589187622,60.0859985352,1.57331669331,30.6544494629,21.7491168976,23.1361999512,21.1823005676,20.1943016052,23.5783348083,26.7283821106,21.3036842346,17.6762332916,29.6731834412,31.7229003906,2.16828346252,33.2892150879,49.3261489868,24.7053012848,20.463684082,19.017999649,21.7146663666,27.4866828918,15.8780660629,15.6866836548,18.8087329865,31.4669494629,15.9600496292,233.714981079,242.600021362,191.390106201,1.98546671867,1.88341665268,2.13951659203,3.25408315659,2.25716686249,1.79113328457,2.1601498127,2.9320166111,2000.0,7.0,2.0
9578,73.628364563,58.4394493103,74.6247787476,77.9549102783,125.250099182,575.750610352,628.584533691,725.755004883,469.051147461,345.963531494,197.187469482,202.580169678,0.0,0.0,0.0,0.0,38.1117324829,375.882446289,441.757843018,524.383666992,302.122528076,170.651779175,8.0906829834,0.00555000035092,,,,,,,,,,,,,,,,,,,,,,,,,0.001916666748,0.0,0.00054999999702,0.000300000014249,0.0950833335519,24.8417167664,12.8275661469,7.38039970398,10.067150116,18.4111652374,35.1373023987,29.3258495331,0.563966691494,0.758083283901,0.856249988079,0.406700015068,0.844349980354,0.73153334856,0.282033324242,0.159483343363,0.416916668415,0.490600019693,1.54121673107,1.14031660557,825.0,5.0,1.0
9609,1200.10925293,915.964660645,731.539733887,562.753356934,635.512817383,839.017028809,1281.56469727,1339.95617676,932.833618164,396.890350342,742.234313965,901.206665039,0.0247499998659,0.0151833333075,0.0326333343983,41.6077651978,123.295837402,282.788848877,489.280944824,597.634155273,335.52557373,52.9497146606,0.0270000007004,0.022066667676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,5.0,1.0
9647,2381.53808594,2406.54248047,2028.95983887,1025.31982422,2200.59130859,2563.09545898,2863.87719727,2932.22900391,3204.66040039,2840.93286133,1976.39453125,1850.61584473,42.2916984558,30.8550167084,28.3846321106,94.0867996216,182.809646606,496.583740234,560.775512695,614.88079834,485.701782227,222.047668457,28.5895843506,41.1441001892,50.2324333191,47.8718338013,53.843536377,69.5803375244,74.3932037354,72.7629165649,71.3597488403,71.193901062,73.1502380371,75.1495437622,64.3895187378,56.3712844849,13.4915332794,16.982334137,13.8343496323,14.7402830124,17.6058826447,14.0725498199,9.53800010681,10.2649669647,21.2982826233,23.3622837067,17.6627998352,10.2866840363,,,,,,,,,,,,,8.80115032196,9.65568351746,9.35868358612,11.9653663635,11.1444168091,10.9492664337,7.92086648941,8.24821662903,12.4615497589,12.2553329468,11.7439174652,8.62711620331,3100.0,12.0,4.0
9912,612.207458496,570.754882812,402.70022583,293.004821777,313.354034424,315.250030518,387.966369629,464.684417725,415.856658936,370.174133301,360.436096191,374.105804443,0.0800999999046,2.58201670647,0.872700035572,3.37960004807,25.141834259,69.3149719238,96.0205001831,149.052352905,112.91746521,81.4652175903,7.7638335228,5.20728302002,24.1064167023,21.3709163666,22.8187332153,24.8303012848,27.9450511932,29.4385662079,28.7985839844,32.0706176758,30.9939155579,30.3653831482,25.5196838379,24.458234787,1.41155004501,3.43033313751,2.07141685486,1.44571661949,1.47193336487,0.47228333354,1.43583333492,1.8600666523,1.95261669159,2.45209980011,2.94613337517,2.41783332825,54.6726837158,39.2923164368,22.7038497925,17.6236495972,19.8251667023,16.6052684784,16.4360332489,19.1129817963,16.4452838898,18.6520996094,22.2364330292,23.7386989594,3.00758314133,2.73041677475,1.83219993114,1.83586657047,1.97206664085,1.75873327255,1.70138335228,1.68735003471,1.67616665363,2.04083347321,1.99516665936,2.50444984436,0.713,2.0,1.0
9922,1598.87890625,1390.85217285,1641.72106934,1683.98156738,646.25994873,986.034851074,2531.62524414,2516.55224609,1013.46417236,919.823059082,1558.30273438,1683.02819824,2.40856671333,32.990486145,52.1693840027,160.028274536,94.7887954712,310.655578613,679.529541016,771.087890625,308.372406006,161.686019897,14.197016716,22.2959327698,,,,,,,,,,,,,11.9312171936,10.4047670364,11.4613161087,14.0029335022,0.821483314037,0.0,12.9274501801,12.4281330109,1.85039997101,3.85788321495,13.3055000305,15.9806671143,73.9629669189,65.2436294556,78.0530853271,64.7030029297,11.6499671936,0.0,72.2840499878,70.4057998657,21.3032169342,17.2295665741,87.8804855347,96.4066619873,7.22214984894,6.81886672974,7.93273353577,6.88914966583,1.3342499733,0.0,7.68845033646,7.35078334808,2.24555015564,1.98628330231,9.27341651917,9.73470020294,2300.0,5.0,2.0
9931,167.60043335,165.95022583,138.188522339,219.947189331,285.513427734,191.951553345,568.202636719,576.020446777,404.878387451,331.970214844,206.639816284,146.642944336,37.3256835938,43.4133834839,25.778717041,87.3004837036,143.343048096,94.4394836426,327.316833496,343.800689697,223.675033569,152.548843384,41.6342010498,13.9662504196,25.4912166595,24.6805839539,26.3812332153,27.5536327362,30.0148010254,27.2957000732,36.0819854736,34.7581481934,34.6783180237,34.1406478882,26.9807167053,23.6501655579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0,2.0,3.0
9982,330.802337646,285.298522949,278.491577148,366.379638672,466.776824951,764.19744873,833.317504883,1077.18041992,756.499694824,546.791442871,323.729766846,383.294555664,0.0,0.0,0.521399974823,36.6076316833,115.083450317,325.88571167,398.898468018,561.580810547,324.993103027,154.531707764,0.552216649055,0.0,37.8785171509,35.4862670898,43.5601997375,59.108417511,65.1938552856,71.0061340332,65.8682785034,61.8454170227,62.5288505554,59.735748291,44.4826850891,45.8882675171,15.4363327026,15.8398838043,12.6172504425,15.5180664062,16.8316173553,15.2909832001,10.3948163986,13.4146671295,15.3152666092,15.3000164032,18.8185997009,19.8075008392,,,0.10474999994,44.1101341248,42.7506828308,46.3629188538,26.2471179962,30.9753494263,37.9359855652,30.3631839752,48.3789825439,70.3365325928,2.60080003738,2.45646691322,1.44513332844,19.8698501587,1.72300004959,5.10180044174,1.00108325481,10.3360004425,2.16729998589,1.27436673641,2.08360004425,2.47789978981,1400.0,4.0,4.0
